SECNO,REGION,STATE,STATION,LAT,LATITUDE,LONG,LUNIT,LONGITUD,VEGTAT,VEG,SOIL,SOIL2,CMAT,CRR,MCM,MWM,RHIGH,RLOW,RRCORR,TJAN,TFEB,TMAR,TAPR,TMAY,TJUN,TJUL,TAUG,TSEP,TOCT,TNOV,TDEC,TUNIT,RJAN,RFEB,RMAR,RAPR,RMAY,RJUN,RJUL,RAUG,RSEP,ROCT,RNOV,RDEC,RUNIT,ELEV,ELUNIT,COKLM,VEGNU
A,D,MEXICO,MATAMOROS,N,25.8667,W,DD,97.5000,DSS,,D,M,23.3241,746.7600,16.2222,29.2778,171.4500,28.1940,1.0000,16.2222,17.8889,20.1111,23.7778,26.5000,28.5000,29.0000,29.2778,27.6111,24.6111,20.1111,16.2778,C,41.9100,30.9880,28.1940,45.9740,73.4060,79.5020,58.4200,43.9420,171.4500,78.4860,47.4980,46.9900,MM,39.00,FT,43.00,27.00
A,D,MEXICO,MERIDA,N,20.9700,W,DD,89.6300,DTW,,M,,25.8657,913.1300,22.8889,28.0000,154.1780,16.2560,4.0000,22.8889,23.7778,25.3889,27.1111,28.0000,27.7222,27.3889,27.3889,27.2222,26.1111,24.0000,23.3889,C,30.7340,16.2560,19.3040,26.4160,81.2800,150.6220,141.4780,129.0320,154.1780,102.6160,31.4960,29.7180,MM,72.00,FT,50.00,13.00
A,D,MEXICO,MEXICALI,N,32.6500,W,DD,115.5000,DSS,,D,,22.3426,75.9460,11.7778,33.0000,14.4780,0.5080,5.0000,11.7778,15.1111,17.8889,21.2222,25.2222,29.6111,33.0000,32.6667,29.5000,23.2222,16.6111,12.2778,C,5.5880,9.6520,4.5720,6.3500,1.0160,0.5080,2.5400,7.6200,6.8580,8.1280,8.6360,14.4780,MM,3.00,FT,118.00,27.00
A,D,MEXICO,MULEGE,N,26.8833,W,DD,112.0000,DSS,,D,,22.2407,101.0920,14.0000,30.5000,40.3860,0.0000,2.0000,14.0000,16.0000,17.7778,20.1111,22.8889,27.2222,30.5000,30.3889,29.0000,24.6111,19.5000,14.8889,C,2.5400,3.5560,0.0000,0.2540,0.0000,0.0000,6.0960,16.7640,40.3860,5.3340,6.8580,19.3040,MM,115.00,FT,4.00,27.00
A,D,MEXICO,NACO,N,31.3500,W,DD,109.9333,DSS,,D,,17.5139,388.1120,7.2222,24.6111,97.5360,4.3180,0.1000,7.6111,9.6100,11.6111,14.7222,19.2778,24.3889,24.6111,23.1111,21.6111,17.5000,12.2222,7.2222,C,12.1920,32.5120,13.9700,7.3660,4.3180,15.4940,97.5360,83.3120,51.5620,18.5420,21.0820,30.2260,MM,4605.00,FT,318.00,27.00
A,D,MEXICO,NAZAS,N,25.2200,W,DD,104.1300,DSS,FBO,D,,21.2269,313.9440,13.6111,27.5000,78.2320,2.5400,1.0000,13.6111,16.3889,19.0000,22.6111,25.8889,27.5000,26.2222,26.0000,24.7222,21.7778,17.0000,14.0000,C,7.8740,5.3340,2.5400,4.5720,20.3200,36.3220,78.2320,61.4680,56.1340,22.3520,8.6360,10.1600,MM,4182.00,FT,290.00,27.00
A,D,MEXICO,OAXACA,N,17.0666,W,DD,96.7000,DTW,,A2,H,20.1713,631.9520,17.5000,22.7222,169.1640,1.7780,4.0000,17.5000,19.0000,21.0000,22.3889,22.7222,21.3889,20.8889,20.7778,20.2778,19.7222,18.3889,18.0000,C,2.2860,1.7780,10.6680,6.6040,62.4840,125.2220,93.4720,102.8700,169.1640,40.1320,8.3820,8.8900,MM,5127.00,FT,148.00,13.00
A,D,MEXICO,OBREGON,N,27.4800,W,DD,109.9200,DSS,,D,H,26.4676,211.6074,18.2222,33.7222,69.8500,0.0254,-1.0000,18.2222,19.7778,22.2222,25.2222,27.3889,32.1111,33.6111,33.7222,32.7222,29.2222,23.7778,19.6111,C,6.8580,5.0800,1.5240,4.0640,0.0254,1.7780,69.8500,46.4820,44.1960,14.4780,4.3180,12.9540,MM,131.00,FT,60.00,27.00
A,D,MEXICO,OJINAGA,N,29.5700,W,DD,104.4200,DSS,,D,,21.5509,208.0260,10.7778,30.7778,44.4500,2.5400,2.0000,12.2222,15.7222,15.7778,21.1111,25.7222,30.7778,30.2222,30.6111,27.7778,23.0000,14.8889,10.7778,C,3.3020,6.3500,4.0640,2.5400,8.6360,11.9380,26.9240,44.4500,40.8940,32.0040,14.4780,12.4460,MM,2758.00,FT,597.00,27.00
A,D,MEXICO,OMETEPEC,N,16.5500,W,DD,95.5800,DTW,,A3,H,27.0880,392.2268,25.7222,28.3889,106.6800,0.0254,4.0000,25.7222,26.2222,26.7778,27.2222,28.3889,27.3889,27.1111,27.2778,26.7778,27.3889,27.2778,27.5000,C,0.0254,0.2540,0.0254,3.0480,19.3040,92.4560,58.4200,70.6120,106.6800,35.3060,4.8260,1.2700,MM,1312.00,FT,27.00,13.00
A,D,MEXICO,PENON-BLA,N,24.7833,W,DD,104.0333,DSS,FBO,D,,16.8750,397.2560,11.7222,21.7778,106.6800,0.2540,2.0000,11.7222,13.2222,15.1111,17.2222,20.2222,21.7778,20.2778,20.2222,19.2778,17.2778,13.8889,12.2778,C,5.3340,5.8420,0.2540,3.0480,23.3680,40.3860,99.0600,106.6800,74.4220,20.8280,11.4300,6.6040,MM,5281.00,FT,266.00,27.00
A,D,MEXICO,PEROTE,N,18.0700,W,DD,97.2333,FMT,,H,,13.2546,479.5520,10.2222,15.7222,108.9660,11.9380,4.0000,10.2222,11.2778,13.8889,15.1111,15.7222,15.0000,14.5000,14.7222,13.8889,12.7222,11.2222,10.7778,C,13.4620,16.0020,11.9380,19.3040,24.1300,89.9160,39.1160,29.7180,108.9660,88.3920,25.9080,12.7000,MM,8085.00,FT,120.00,7.00
A,D,MEXICO,PIEDRAS-N,N,28.7000,W,DD,100.5200,DSS,,D,A3,21.2546,517.9060,10.7778,30.2222,95.2500,22.8600,1.0000,10.8800,14.6111,17.7778,22.2222,25.3889,28.5000,29.8889,30.2222,27.7222,26.6111,16.0000,10.7778,C,22.8600,25.6540,23.8760,46.9900,94.2340,50.5460,35.3060,25.4000,95.2500,41.6560,24.8920,31.2420,MM,722.00,FT,357.00,27.00
A,D,MEXICO,PUERTO-ME,N,18.0150,W,DD,94.4000,FMO,FE,A2,,25.0185,2884.1700,21.7778,27.2778,559.3080,35.5600,5.0000,21.7778,22.6111,23.8889,25.8889,27.2778,27.0000,26.8889,26.7778,26.5000,25.5000,23.7222,22.3889,C,131.0640,64.5160,65.2780,35.5600,96.0120,262.8900,217.1700,376.4280,490.4740,559.3080,367.7920,217.6780,MM,46.00,FT,15.00,2.00
A,D,MEXICO,SAN-BUENA,N,29.8333,W,DD,107.5000,DSS,,D,H,17.2546,376.1740,8.7778,25.3889,107.6960,3.0480,2.0000,8.7778,10.6111,12.7222,17.0000,20.2222,25.3889,25.2778,23.7222,22.7222,19.1111,12.6111,8.8889,C,8.3820,16.5100,3.0480,11.4300,9.1440,25.6540,88.3920,107.6960,45.9740,29.2100,9.3980,21.3360,MM,5038.00,FT,387.00,27.00
A,D,MEXICO,SAN-JUAN-,N,24.7500,W,DD,104.4333,FBO,,D,,17.9491,458.7240,12.7778,23.1111,143.5100,0.7620,1.0000,12.7778,14.2778,16.1111,19.1111,20.8889,23.1111,21.3889,20.1111,20.0000,18.3889,15.7222,13.5000,C,8.1280,7.6200,0.7620,2.5400,25.9080,62.4840,143.5100,86.1060,74.9300,29.4640,7.1120,10.1600,MM,5576.00,FT,268.00,17.00
A,D,MEXICO,SAN-LUIS-,N,32.4667,W,DD,114.8333,DSS,,D,,22.7315,76.4540,11.8889,34.3889,13.9700,0.0000,5.0000,11.8889,14.7222,18.2778,21.5000,25.3889,29.7222,34.3889,34.0000,30.2222,23.5000,16.7778,12.3889,C,7.1120,9.3980,4.3180,2.5400,1.0160,0.0000,9.3980,11.9380,5.8420,8.1280,2.7940,13.9700,MM,131.00,FT,68.00,27.00
A,D,MEXICO,SANTA-ANA,N,30.5700,W,DD,111.1200,DSS,,D,,21.1574,384.8100,11.7222,30.0000,108.4580,3.5560,0.1000,11.7222,13.6111,15.8889,18.7222,23.1111,28.6111,30.0000,29.3889,28.2222,24.1111,18.2222,12.2778,C,12.4460,22.0980,13.9700,5.5880,3.5560,20.0660,108.4580,86.6140,47.4980,21.3360,16.0020,27.1780,MM,8298.00,FT,180.00,27.00
A,D,MEXICO,SERI-H&G,N,29.5900,W,DD,112.1800,DSS,,D,,24.3408,285.8580,16.7200,31.3600,79.6290,2.1590,1.0000,16.7200,18.0800,20.4700,22.8300,25.9400,29.8900,31.3600,30.9400,30.2500,26.6400,21.8600,17.1100,C,5.0800,10.9220,4.6990,2.5400,2.2860,2.1590,58.8010,79.6290,58.6740,25.1460,8.3820,27.5400,MM,567.17,FT,4.00,27.00
A,D,MEXICO,TEAPA,N,17.5500,W,DD,92.9500,FE,FMO,A2,,25.0463,3963.4160,21.7778,27.6111,571.7540,113.5380,4.0000,21.7778,22.7778,24.1111,26.2778,27.6111,27.1111,26.7778,26.8889,26.2778,25.2222,23.2222,22.5000,C,365.7600,249.4280,207.0100,113.5380,197.8660,377.4440,343.6620,374.9040,571.7540,508.0000,308.6100,345.4400,MM,262.00,FT,100.00,1.00
A,D,MEXICO,TEHUACAN,N,18.4667,W,DD,97.3833,DTW,,H,,18.6343,553.4660,15.7778,21.2222,195.0720,2.2860,4.0000,15.7778,16.7778,18.5000,20.0000,21.2222,20.7778,19.5000,19.8889,20.1111,18.2222,16.7222,16.1111,C,2.2860,3.3020,4.0640,16.5100,67.3100,94.9960,71.1200,57.1500,195.0720,31.7500,4.0640,5.8420,MM,5497.00,FT,148.00,13.00
A,D,MEXICO,TEXCOCO,N,19.5167,W,DD,98.8667,DTW,FMT,H,,16.1065,767.8420,12.5000,19.1111,152.9080,6.0960,2.0000,12.5000,14.2222,16.3889,17.8889,19.1111,18.3889,17.6111,17.5000,17.2778,15.7778,13.8889,12.7222,C,6.0960,7.1120,12.1920,22.0980,59.6900,135.1280,152.9080,149.8600,138.6840,55.3720,19.5580,9.1440,MM,7268.00,FT,220.00,13.00
A,D,MEXICO,TIJUANA,N,32.4833,W,DD,117.0333,DSS,,D,,16.5463,315.4680,12.6111,21.3889,65.7860,0.2540,4.0000,12.6111,13.2778,14.1111,15.2222,16.7222,18.3889,21.1111,21.3889,19.6111,17.5000,15.6111,13.0000,C,53.8480,57.1500,42.6720,29.2100,19.5580,2.7940,0.2540,1.5240,4.5720,20.5740,17.5260,65.7860,MM,95.00,FT,6.00,27.00
A,D,MEXICO,TOPOLO-BA,N,25.6000,W,DD,109.0500,DSS,,D,,24.6250,360.4514,18.6111,29.7778,100.5840,0.0254,1.0000,18.6111,19.7222,20.1111,22.2222,25.0000,29.1111,29.7778,29.7222,29.7222,27.7778,24.0000,19.7222,C,6.6040,6.6040,6.6040,0.0254,1.7780,6.3500,39.8780,100.5840,55.8800,73.6600,7.1120,55.3720,MM,10.00,FT,3.00,27.00
A,D,MEXICO,URES,N,29.4300,W,DD,110.4000,DSS,,D,,22.4306,535.1780,15.0000,29.7222,156.4640,8.1280,0.1000,15.0000,16.6111,18.0000,20.6111,24.5000,28.2778,29.7222,28.7778,28.3889,24.2778,19.0000,16.0000,C,9.9060,8.6360,22.3520,10.4140,8.1280,20.3200,156.4640,125.2220,67.5640,37.3380,19.0500,49.7840,MM,1417.00,FT,185.00,27.00
A,D,MEXICO,VILLA-ALD,N,26.5000,W,DD,100.4300,DSS,,D,A3,22.3750,457.4540,12.2778,28.8889,77.2200,9.1440,1.0000,12.2778,16.0000,20.3889,22.2222,24.8889,27.2222,28.7222,28.8889,27.1111,23.0000,18.7778,19.0000,C,24.6380,9.1440,13.7160,21.0820,30.9880,38.3540,57.9120,36.3220,77.2200,33.5280,27.4320,10.9220,MM,1538.00,FT,350.00,27.00
A,D,MEXICO,ZACATECAS,N,22.7833,W,DD,102.5667,DSS,DTW,M,D,13.0926,367.7920,9.2778,16.7222,89.6620,2.2860,2.0000,9.2778,10.5000,12.7222,14.8889,16.7222,16.0000,14.1111,14.6111,13.7778,13.1111,11.2778,10.1111,C,10.4140,4.5720,2.2860,2.2860,22.6060,52.3240,89.6620,59.4360,75.6920,22.0980,15.4940,10.9220,MM,8567.00,FT,315.00,27.00
A,D,MICHIGAN,ANN ARBOR,N,42.2800,W,DD,83.7500,FBD,,A2,,8.9213,786.1300,-4.5556,22.3333,88.3920,46.9900,-2.0000,-4.5556,-4.2222,0.8333,8.0000,14.3889,19.8333,22.3333,21.1111,17.3333,10.8333,3.5556,-2.3889,C,47.2440,46.9900,57.6580,71.1200,88.3920,86.6140,72.3900,67.5640,70.1040,66.2940,59.6900,52.0700,MM,926.00,FT,65.00,12.00
A,D,MICHIGAN,HOLLAND,N,42.7800,W,DD,86.1200,FD,,A2,,9.2917,840.7400,-3.3889,22.1111,93.4720,47.7520,2.0000,-3.3889,-3.2778,1.4444,8.0000,13.9444,19.4444,22.1111,21.1667,17.4444,11.3889,4.5556,-1.3333,C,54.8640,47.7520,58.4200,77.9780,85.3440,75.4380,67.5640,69.8500,93.4720,79.5020,71.8820,58.6740,MM,600.00,FT,16.00,10.00
A,D,MINNESOTA,ADA,N,47.3000,W,DD,96.5200,FBD,,A1,,4.2639,526.0340,-15.0000,20.8889,95.7580,12.1920,-1.0000,-15.0000,-13.0556,-4.7222,5.6667,12.7778,17.8889,20.8889,19.6667,14.2222,7.2222,-3.0556,-11.3333,C,12.1920,13.4620,17.7800,43.9420,70.8660,95.7580,79.2480,77.2160,48.2600,32.2580,21.5900,13.4620,MM,906.00,FT,300.00,12.00
A,D,MINNESOTA,ALEXANDRI,N,45.8600,W,DD,95.3800,FBD,,A1,,4.8148,618.7440,-13.2778,21.0556,107.9500,15.2400,-1.0000,-13.2778,-11.5000,-4.7778,5.4444,12.3889,17.6111,21.0556,20.2222,14.1667,8.3333,-2.2222,-9.6667,C,15.2400,17.0180,27.6860,57.9120,77.2160,107.9500,78.9940,101.3460,53.0860,38.3540,28.4480,15.4940,MM,1421.00,FT,298.00,27.00
A,D,MINNESOTA,DEER-HERD,N,48.5800,W,DD,95.2500,FL,,A1,,2.8817,512.5050,-16.6700,19.6400,82.6770,13.3350,-1.0000,-16.6700,-14.4200,-6.6400,3.8900,11.2200,16.7200,19.6400,18.1700,12.7500,6.4200,-3.8300,-12.6700,C,15.2400,13.3350,21.2090,35.0520,55.4990,82.6770,82.5500,67.8180,60.8300,37.0840,25.0190,16.1920,MM,1193.50,FT,300.00,14.00
A,D,MISSISSIP,BATESVILL,N,34.3100,W,DD,89.9500,FD,,U,,16.9676,1291.3360,6.2778,27.0000,148.8440,61.2140,-4.0000,6.2778,9.1667,11.8889,16.8889,21.3333,25.6111,27.0000,26.7222,23.5556,17.2222,11.0556,6.8889,C,133.0960,113.5380,148.8440,128.5240,107.4420,98.8060,97.0280,87.1220,77.9780,61.2140,106.6800,131.0640,MM,230.00,FT,435.00,5.00
A,D,MISSOURI,BOLIVAR,N,37.6200,W,DD,93.4100,FD,,M,U,13.6806,1043.1780,1.2222,25.3900,130.0480,47.7520,-2.0000,1.2222,2.3333,7.7778,13.7778,18.4444,23.0556,25.3900,25.2778,21.2778,15.1667,8.0556,2.5556,C,47.7520,55.1180,83.3120,103.1240,130.0480,128.5240,94.2340,95.5040,103.8860,82.2960,62.4840,56.8960,MM,1071.00,FT,660.00,10.00
A,D,MISSOURI,BUTLER,N,38.2600,W,DD,94.3300,FD,,M,,12.8333,1003.8080,-0.7778,25.6111,133.8580,42.6720,-1.0000,-0.7778,2.1111,5.0000,12.5000,18.1667,23.7778,25.6111,25.1111,20.4444,14.5556,6.0556,1.4444,C,42.6720,44.1960,69.8500,106.4260,112.7760,133.8580,101.0920,110.2360,103.1240,83.8200,45.2120,50.5460,MM,848.00,FT,600.00,8.00
A,D,MONTANA,AUGUSTA,N,47.4800,W,DD,112.3800,GS,,H,,5.8796,370.8400,-5.8889,18.0000,77.2160,12.7000,-1.0000,-5.8889,-4.5556,-1.0000,5.4444,10.2222,14.1111,18.0000,16.9444,12.0556,7.6111,0.7222,-3.1111,C,15.4940,12.7000,22.3520,27.4320,57.9120,77.2160,39.1160,31.2420,36.8300,20.5740,15.2400,14.7320,MM,4071.00,FT,797.00,18.00
A,D,MONTANA,BARBER,N,46.3200,W,DD,109.3600,GS,,H,,6.7963,316.2300,-6.3333,20.0000,76.2000,9.3980,-1.0000,-6.3333,-3.3889,-0.6111,6.3333,11.4444,15.2778,20.0000,19.1111,13.7222,8.0000,0.8889,-2.8889,C,9.3980,11.1760,14.9860,18.7960,53.8480,76.2000,32.2580,30.9880,31.2420,16.0020,11.4300,9.9060,MM,3730.00,FT,1050.00,18.00
A,D,MONTANA,FLATHEAD-,N,46.2800,W,DD,113.2600,GS,GS,U,M,5.5725,405.4330,-6.1700,17.2600,58.2510,24.6380,-1.0000,-6.1700,-4.0000,-0.1900,5.3700,9.5600,13.1100,17.2600,16.1900,11.5600,8.3100,0.0600,-4.1900,C,31.5810,28.7020,28.4480,26.3310,48.4290,58.2510,26.7550,24.6380,33.2740,29.2100,35.8990,33.9150,MM,2171.67,FT,710.00,18.00
A,D,MONTANA,FORKS,N,48.7800,W,DD,107.4700,GS,,M,H,4.1343,275.3360,-12.9444,20.0000,76.7080,4.8260,-1.0000,-12.9444,-10.7222,-5.3889,4.9444,11.1111,15.0000,20.0000,19.0556,12.7222,6.7778,-2.7778,-8.1667,C,6.3500,6.8580,7.6200,19.8120,40.1320,76.7080,34.2900,38.8620,21.5900,12.4460,5.8420,4.8260,MM,2600.00,FT,1055.00,18.00
A,D,MONTANA,GRO_VENTR,N,48.1200,W,DD,105.6000,GS,,M,U,5.5050,309.9920,-10.0600,20.6900,78.3170,6.9700,-1.0000,-10.0600,-8.1900,-2.8100,5.7600,11.6100,15.7600,20.6900,19.5400,13.4400,7.5600,-1.2200,-6.0200,C,8.4670,8.0430,11.1760,22.6910,45.0430,78.3170,39.2850,36.0680,26.5850,18.2030,9.1440,6.9700,MM,2305.33,FT,990.00,18.00
A,D,MONTANA,KUTENAI-H,N,47.4800,W,DD,114.0800,GS,GS,M,U,7.0058,434.5800,-4.7500,20.1100,78.9940,21.9710,-1.0000,-4.7500,-2.9200,0.6100,6.3300,11.3100,14.8300,20.1100,18.1900,13.1100,7.9200,1.1100,-1.7800,C,28.5750,23.2410,21.9710,32.0040,56.6420,78.9940,35.5600,30.3530,34.1630,31.6230,32.5120,28.9420,MM,1990.00,FT,658.00,18.00
A,D,MONTANA,MILES CIT,N,46.4300,W,DD,105.8600,GS,,H,,7.5463,327.4060,-8.6111,23.6111,78.7400,8.3820,-1.0000,-8.6111,-6.7778,-0.8333,7.6111,13.7778,18.0556,23.6111,22.5000,16.0556,9.6111,0.1111,-4.5556,C,10.4140,10.1600,15.2400,26.1620,49.0220,78.7400,35.8140,32.5120,26.9240,22.8600,11.1760,8.3820,MM,2629.00,FT,1085.00,18.00
A,D,MONTANA,SUN-RIVER,N,47.4300,W,DD,112.4800,FBO,,M,,5.8808,371.4090,-5.9800,18.7200,78.9090,12.9540,-1.0000,-5.9800,-4.4300,-0.8700,5.1500,10.0200,13.9600,18.7200,16.9600,12.0400,7.4300,0.6300,-3.0600,C,14.9010,12.9540,20.4890,26.2470,57.7430,78.9090,38.9470,31.1570,35.7300,21.6750,17.2720,15.3850,MM,6189.00,FT,756.00,17.00
A,D,N.W.-TERR,AIVILINGM,N,65.1600,W,DD,88.1200,T,,T,,-12.1825,114.5120,-31.2200,7.5200,34.7130,0.0250,1.0000,-30.5400,-31.2200,-25.6300,-17.3000,-6.4600,2.3700,7.5200,7.0400,0.8000,-8.0700,-18.5900,-26.1100,C,0.0250,0.0250,0.0250,0.6860,1.8630,16.5950,33.0200,34.7130,22.3520,5.0040,0.1780,0.0260,MM,691.33,FT,6.00,26.00
A,D,N.W.-TERR,AKLAVIK,N,68.2500,W,DD,135.0400,FBO,,T,,-9.1204,102.2604,-28.8333,13.6100,32.5120,0.0254,1.0000,-28.8333,-27.6111,-22.5556,-12.6667,-0.7222,9.3889,13.6100,10.3889,3.3889,-7.0000,-19.8889,-27.0000,C,0.0254,0.0254,0.0254,0.0254,3.0480,15.2400,32.0040,32.5120,18.0340,1.2700,0.0254,0.0254,MM,29.52,FT,106.00,17.00
A,D,N.W.-TERR,ALERT,N,82.5000,W,DD,62.0000,T,,T,,-17.8241,23.6220,-33.0000,3.9444,10.1600,0.0000,1.0000,-31.9444,-33.0000,-32.9444,-23.9444,-11.2778,-0.1111,3.9444,0.7778,-9.5000,-19.8333,-25.8333,-30.2222,C,0.0000,0.0000,0.0000,0.0000,0.0000,5.5880,7.6200,10.1600,0.2540,0.0000,0.0000,0.0000,MM,203.41,FT,9.00,26.00
A,D,N.W.-TERR,ARCTIC BA,N,73.0700,W,DD,85.3300,T,,T,,-13.6065,58.3438,-32.0556,6.1111,24.1300,0.0254,1.0000,-29.6667,-32.0556,-27.6111,-19.7222,-7.2222,2.2222,6.1111,5.0000,-1.3333,-10.4444,-21.3333,-27.2222,C,0.0254,0.0254,0.0254,0.0254,0.5080,6.0960,20.0660,24.1300,7.3660,0.0254,0.0254,0.0254,MM,36.09,FT,2.00,26.00
A,D,N.W.-TERR,BAFFIN_IS,N,65.0000,W,DD,65.0000,T,,T,,-10.4617,117.7300,-27.0800,6.3300,40.7670,0.0250,1.0000,-26.7500,-27.0800,-23.6900,-15.8600,-4.8300,2.4200,6.3300,5.5000,1.1700,-5.5800,-14.6100,-22.5600,C,0.2670,0.0250,0.0250,1.2830,2.0320,14.6050,34.9250,40.7670,20.8280,2.4260,0.5210,0.0260,MM,150.33,FT,2.00,26.00
A,D,N.W.-TERR,BAKER LAK,N,64.1600,W,DD,95.5000,T,,T,,-11.8843,150.5204,-33.0000,10.7222,44.9580,0.0254,1.0000,-33.0000,-32.7778,-26.3333,-16.3889,-5.8333,3.8889,10.7222,10.0000,2.8333,-7.5000,-20.0000,-28.2222,C,0.0254,0.0254,0.0254,0.0254,3.8100,20.0660,40.1320,44.9580,32.0040,9.3980,0.0254,0.0254,MM,29.52,FT,270.00,26.00
A,D,N.W.-TERR,BOOTHIA_P,N,70.5100,W,DD,93.1200,T,,T,,-16.2408,63.1910,-34.3300,4.6100,27.6860,0.0250,1.0000,-32.3900,-34.3300,-31.2800,-22.7200,-10.2800,0.5600,4.6100,3.1100,-4.5000,-14.5600,-24.1100,-29.0000,C,0.0250,0.0250,0.0250,0.0250,0.0250,8.1280,22.6060,27.6860,4.5700,0.0250,0.0250,0.0260,MM,433.67,FT,60.00,26.00
A,D,N.W.-TERR,CAMBRIDGE,N,69.1500,W,DD,105.0000,T,,T,,-14.6713,67.2084,-34.4444,8.2778,25.1460,0.0254,0.1000,-32.6667,-34.4444,-29.6111,-21.6111,-9.2778,1.7222,8.2778,6.8333,-0.1667,-11.2778,-23.8333,-30.0000,C,0.0254,0.0254,0.0254,0.0254,0.2540,8.1280,25.1460,24.6380,8.3820,0.5080,0.0254,0.0254,MM,45.93,FT,2.00,26.00
A,D,N.W.-TERR,CHESTERFI,N,63.3500,W,DD,90.7000,T,,T,,-11.5370,160.2740,-32.0000,8.8333,44.4500,0.0000,0.1000,-31.5556,-32.0000,-25.3889,-16.4444,-6.0556,2.6111,8.8333,8.5000,2.7778,-5.7778,-17.6111,-26.3333,C,0.0000,0.0000,0.0000,0.2540,2.7940,23.8760,44.4500,42.4180,35.3060,10.9220,0.2540,0.0000,MM,13.12,FT,2.00,26.00
A,D,N.W.-TERR,CLYDE,N,70.5000,W,DD,68.5000,T,,H,,-11.9907,59.1058,-28.6667,4.7778,28.9560,0.0254,1.0000,-27.0000,-28.6667,-25.8889,-18.0556,-6.5556,1.2222,4.7778,4.1111,0.1111,-6.4444,-16.8889,-24.6111,C,0.0254,0.0254,0.0254,0.0254,0.2540,1.7780,16.7640,28.9560,11.1760,0.0254,0.0254,0.0254,MM,27.00,FT,2.00,26.00
A,D,N.W.-TERR,COPPERMIN,N,67.8167,W,DD,115.2000,T,,T,,-11.4028,121.6660,-30.0556,9.2778,43.4340,0.0000,1.0000,-28.5556,-30.0556,-25.8333,-17.2222,-5.6111,3.3889,9.2778,8.3889,2.5556,-6.9444,-19.9444,-26.2778,C,0.0000,0.0000,0.0000,0.2540,1.7780,16.7640,33.5280,43.4340,21.3360,4.5720,0.0000,0.0000,MM,13.00,FT,10.00,26.00
A,D,N.W.-TERR,COPPER_IN,N,68.5800,W,DD,106.6100,T,,T,,-13.5992,85.4030,-32.9800,8.6100,30.9030,0.0250,1.0000,-31.3000,-32.9800,-28.3500,-20.1500,-8.0600,2.2800,8.6100,7.3500,0.7400,-10.0300,-22.5400,-28.7600,C,0.0250,0.0250,0.0250,0.1020,0.7620,11.0070,27.9400,30.9030,12.7000,1.8630,0.0250,0.0260,MM,315.83,FT,12.00,26.00
A,D,N.W.-TERR,DOGRIB-H&,N,63.8500,W,DD,115.6100,BPK,,T,,-6.2450,150.4780,-27.7600,14.5400,45.1270,0.0250,1.0000,-27.7600,-26.6100,-18.9100,-8.8900,3.1700,10.9800,14.5400,13.0700,6.2800,-2.6300,-14.5900,-23.5900,C,0.0250,0.0250,0.2710,1.3550,11.5990,15.4940,40.0470,45.1270,27.0090,9.2290,0.2710,0.0260,MM,133.33,FT,442.00,22.00
A,D,N.W.-TERR,ENNADAI_L,N,61.0833,W,DD,101.0000,T,FBO,T,,-9.4352,145.5420,-31.5556,12.3889,43.1800,0.0000,0.1000,-31.5556,-28.8889,-22.8333,-13.1111,-3.4444,6.1667,12.3889,11.7222,4.1667,-5.4444,-16.8889,-25.5000,C,0.0000,0.0000,0.0000,0.0000,9.1440,22.3520,43.1800,39.3700,25.1460,6.3500,0.0000,0.0000,MM,1066.27,FT,368.00,26.00
A,D,N.W.-TERR,EUREKA,N,80.0000,W,DD,85.6666,T,,T,,-19.2361,25.4000,-37.8333,5.7778,12.9540,0.0000,0.1000,-36.6667,-37.8333,-36.8889,-27.3333,-9.8889,2.8333,5.7778,3.6667,-6.8333,-21.5000,-30.2778,-35.8889,C,0.0000,0.0000,0.0000,0.0000,0.0000,2.0320,12.9540,10.4140,0.0000,0.0000,0.0000,0.0000,MM,6.56,FT,51.00,26.00
A,D,N.W.-TERR,FORT MCPH,N,67.2900,W,DD,134.8300,FBO,,T,,-8.1806,134.9756,-28.8333,14.6667,49.7840,0.0254,1.0000,-28.8333,-26.7778,-21.5556,-10.8333,1.2778,11.1667,14.6667,11.5556,4.0556,-6.4444,-19.9444,-26.5000,C,0.0254,0.0254,0.0254,0.2540,4.3180,26.1620,26.6700,49.7840,26.1620,1.2700,0.0254,0.2540,MM,150.92,FT,151.00,17.00
A,D,N.W.-TERR,FORT NORM,N,64.9200,W,DD,125.4800,FBO,,T,,-6.1991,197.9930,-28.1111,15.5000,52.5780,0.0254,1.0000,-28.1111,-25.1111,-18.5556,-7.3333,5.2222,13.0556,15.5000,12.6667,6.0000,-3.7778,-17.9444,-26.0000,C,0.0254,0.0254,0.0254,2.5400,15.2400,41.9100,49.5300,52.5780,32.5120,3.5560,0.0254,0.0254,MM,298.56,FT,478.00,17.00
A,D,N.W.-TERR,FROBISHER,N,62.7500,W,DD,68.5000,T,,T,,-8.9352,176.3522,-26.5000,7.8889,53.0860,0.0254,0.1000,-26.5000,-25.5000,-21.5000,-13.6667,-3.1111,3.6111,7.8889,6.8889,2.2222,-4.7222,-12.3333,-20.5000,C,0.5080,0.0254,0.0254,2.5400,3.8100,27.4320,53.0860,52.5780,30.4800,4.8260,1.0160,0.0254,MM,68.89,FT,2.00,26.00
